Algorithm,Heuristic/Depth Limit,Depth,Nodes Generated,Effective Branching Factor
A*(h2),Manhattan,26,2509,1.3512945507771583
A*(h1),Misplaced Titles,26,44437,1.5092438427758277
IDS,N/A,34,450981,1.4665564082040405
A*(h2),Manhattan,25,2219,1.3609629176756823
A*(h1),Misplaced Titles,25,41148,1.5295861736639864
IDS,N/A,33,422841,1.4807788913776192
A*(h2),Manhattan,25,2563,1.3688313533509708
A*(h1),Misplaced Titles,25,36410,1.5221197712078367
IDS,N/A,33,434108,1.4819593687521846
A*(h2),Manhattan,21,1049,1.3926643286203535
A*(h1),Misplaced Titles,21,8252,1.5363947694382087
IDS,N/A,21,112187,1.7396963569804376
A*(h2),Manhattan,21,1051,1.3927906531474292
A*(h1),Misplaced Titles,21,8412,1.537800383782773
IDS,N/A,23,68312,1.6225404095624616
A*(h2),Manhattan,25,3867,1.3915376679702205
A*(h1),Misplaced Titles,25,36132,1.5216531874256116
IDS,N/A,27,193485,1.5696461238785895
A*(h2),Manhattan,15,245,1.44303790461276
A*(h1),Misplaced Titles,15,687,1.5457186576988242
IDS,N/A,23,95015,1.645984520587348
A*(h2),Manhattan,19,361,1.3633445996786344
A*(h1),Misplaced Titles,19,3548,1.5375924672339554
IDS,N/A,19,171149,1.8855617347123423
A*(h2),Manhattan,19,379,1.3668405457278738
A*(h1),Misplaced Titles,19,2530,1.5104682692338973
IDS,N/A,21,116004,1.7424702794722502
A*(h2),Manhattan,26,2541,1.3519533861929505
A*(h1),Misplaced Titles,26,42471,1.506619406431948
IDS,N/A,28,204302,1.5475781647696507
A*(h2),Manhattan,23,1848,1.386853287375144
A*(h1),Misplaced Titles,23,17234,1.5282369625871313
IDS,N/A,35,508926,1.4556175240906886
A*(h2),Manhattan,25,3251,1.3819129249502136
A*(h1),Misplaced Titles,25,37093,1.5232517241911947
IDS,N/A,29,210428,1.5260026719669608
A*(h2),Manhattan,20,587,1.3754091369333172
A*(h1),Misplaced Titles,20,5004,1.5309671250426726
IDS,N/A,26,134376,1.5748643159892493
A*(h2),Manhattan,21,826,1.3769044761576508
A*(h1),Misplaced Titles,21,7933,1.5335131266180273
IDS,N/A,21,80344,1.7122580311284916
A*(h2),Manhattan,24,2928,1.394570458952387
A*(h1),Misplaced Titles,24,21049,1.5140305712286484
IDS,N/A,26,133073,1.5742742164353065
A*(h2),Manhattan,23,2655,1.4088747011552007
A*(h1),Misplaced Titles,23,18406,1.5326148108283006
IDS,N/A,25,97086,1.5830194988907667
A*(h2),Manhattan,24,2760,1.391141196454687
A*(h1),Misplaced Titles,24,27276,1.530467794024845
IDS,N/A,36,926539,1.464691677980973
A*(h2),Manhattan,17,284,1.3941607233942983
A*(h1),Misplaced Titles,17,1583,1.542427500059535
IDS,N/A,17,12837,1.744513465244605
A*(h2),Manhattan,25,1226,1.329044794605188
A*(h1),Misplaced Titles,25,38905,1.5261605274362808
IDS,N/A,33,382138,1.47624414678881
A*(h2),Manhattan,23,1771,1.384289401925062
A*(h1),Misplaced Titles,23,17325,1.5285869269400219
IDS,N/A,37,696498,1.4385228121606515
A*(h2),Manhattan,18,155,1.3233816070877786
A*(h1),Misplaced Titles,18,1915,1.5217478958067658
IDS,N/A,26,137995,1.5764748690635222
A*(h2),Manhattan,19,895,1.4300759634000804
A*(h1),Misplaced Titles,19,4290,1.5530375726541106
IDS,N/A,23,62465,1.6162403519632458
A*(h2),Manhattan,24,1055,1.3364996596149936
A*(h1),Misplaced Titles,24,19693,1.5098356015207821
IDS,N/A,32,389268,1.4951861723752216
A*(h2),Manhattan,21,1279,1.4058734081484427
A*(h1),Misplaced Titles,21,8351,1.5372675209633042
IDS,N/A,25,105837,1.5884937149870144
A*(h2),Manhattan,25,1571,1.3422921408817046
A*(h1),Misplaced Titles,25,35641,1.5208206303850687
IDS,N/A,29,406614,1.561061741838747
A*(h2),Manhattan,19,893,1.4299075903432548
A*(h1),Misplaced Titles,19,2695,1.5154992462817685
IDS,N/A,21,61054,1.6900172936028406
A*(h2),Manhattan,27,4723,1.367987553865264
A*(h1),Misplaced Titles,27,73480,1.5143577586266679
IDS,N/A,35,504728,1.455273084537419
A*(h2),Manhattan,21,592,1.3552372163458277
A*(h1),Misplaced Titles,21,8364,1.5373813920055945
IDS,N/A,37,688303,1.4380627227648302
A*(h2),Manhattan,18,896,1.4588717401853915
A*(h1),Misplaced Titles,18,3136,1.5640229234774088
IDS,N/A,18,25425,1.756858240732096
A*(h2),Manhattan,21,888,1.3816581954107354
A*(h1),Misplaced Titles,21,8587,1.5393089125992456
IDS,N/A,31,359350,1.510811377602553
A*(h2),Manhattan,27,5222,1.3730857554800058
A*(h1),Misplaced Titles,27,72882,1.5138995067358294
IDS,N/A,37,744345,1.4411082421072638
A*(h2),Manhattan,21,1520,1.4174781115946948
A*(h1),Misplaced Titles,21,8036,1.5344554438310343
IDS,N/A,23,76274,1.6303364566717784
A*(h2),Manhattan,24,2008,1.372824921509689
A*(h1),Misplaced Titles,24,21875,1.5164607329972983
IDS,N/A,32,469877,1.5040057819710357
A*(h2),Manhattan,19,401,1.3709057517725116
A*(h1),Misplaced Titles,19,3491,1.5362823627441218
IDS,N/A,23,76254,1.630317867615326
A*(h2),Manhattan,23,1534,1.3756696185857442
A*(h1),Misplaced Titles,23,17281,1.5284179335181658
IDS,N/A,23,72807,1.6270422554335968
A*(h2),Manhattan,24,2357,1.3820220830763863
A*(h1),Misplaced Titles,24,21351,1.5149295112713952
IDS,N/A,28,252877,1.559412630660432
A*(h2),Manhattan,23,2051,1.393152013527345
A*(h1),Misplaced Titles,23,17477,1.5291675802693627
IDS,N/A,33,457952,1.4843625844768202
A*(h2),Manhattan,22,1197,1.380108944249887
A*(h1),Misplaced Titles,22,10140,1.5208718946795377
IDS,N/A,34,647462,1.4822384237160138
A*(h2),Manhattan,20,1360,1.434422026281513
A*(h1),Misplaced Titles,20,6137,1.5466705140811916
IDS,N/A,28,207430,1.5484182104049484
A*(h2),Manhattan,21,883,1.3812867409915524
A*(h1),Misplaced Titles,21,7510,1.5295169096608354
IDS,N/A,21,56312,1.6835231509528596
A*(h2),Manhattan,23,1133,1.3576649454457126
A*(h1),Misplaced Titles,23,16517,1.5254160502979468
IDS,N/A,27,153357,1.5561917064152466
A*(h2),Manhattan,26,4105,1.37712569980511
A*(h1),Misplaced Titles,26,42506,1.506667141083731
IDS,N/A,30,316693,1.525297700288285
A*(h2),Manhattan,19,612,1.4017518162339755
A*(h1),Misplaced Titles,19,3415,1.5345036719441285
IDS,N/A,39,983459,1.424493319651812
A*(h2),Manhattan,24,4667,1.421924623721489
A*(h1),Misplaced Titles,22,14477,1.5456877085215595
IDS,N/A,32,413034,1.4979577228220178
A*(h2),Manhattan,21,664,1.3626645448391101
A*(h1),Misplaced Titles,21,8135,1.5353503867639662
IDS,N/A,37,663083,1.4366126054632788
A*(h2),Manhattan,25,1215,1.3285657464524263
A*(h1),Misplaced Titles,25,34853,1.519461171881721
IDS,N/A,25,122795,1.597964869548382
A*(h2),Manhattan,20,92,1.253687776124292
A*(h1),Misplaced Titles,20,3776,1.5095642399485498
IDS,N/A,24,193604,1.6606881889522405
A*(h2),Manhattan,23,1080,1.3548399350859464
A*(h1),Misplaced Titles,21,5354,1.5050679674681888
IDS,N/A,25,203631,1.6306237208520802
A*(h2),Manhattan,26,2785,1.3567295272856845
A*(h1),Misplaced Titles,26,45958,1.5111987356829857
IDS,N/A,42,1193064,1.3953477937449896
A*(h2),Manhattan,22,557,1.3329430659746406
A*(h1),Misplaced Titles,22,10411,1.5226963020205817
IDS,N/A,36,771632,1.4572671432486282
A*(h2),Manhattan,23,1091,1.3554370011733876
A*(h1),Misplaced Titles,23,17441,1.529030494912065
IDS,N/A,23,76037,1.6301158760047867
A*(h2),Manhattan,28,2288,1.3181977686036876
A*(h1),Misplaced Titles,28,84796,1.499731128947998
IDS,N/A,34,566059,1.4763924468493843
A*(h2),Manhattan,20,417,1.3520937421000097
A*(h1),Misplaced Titles,20,4443,1.5218919353030866
IDS,N/A,28,201405,1.5467890190929146
A*(h2),Manhattan,18,216,1.3480061545972777
A*(h1),Misplaced Titles,18,2164,1.532117488157723
IDS,N/A,18,32131,1.7798552343055534
A*(h2),Manhattan,24,4500,1.4197673613503528
A*(h1),Misplaced Titles,24,20857,1.5134526102055876
IDS,N/A,38,787767,1.429448004545448
A*(h2),Manhattan,28,8186,1.379598019230719
A*(h1),Misplaced Titles,28,85537,1.5001972245446478
IDS,N/A,32,377227,1.4937187638162999
A*(h2),Manhattan,20,878,1.4033781995371881
A*(h1),Misplaced Titles,20,4719,1.5264848516898772
IDS,N/A,26,190658,1.5961978887298327
A*(h2),Manhattan,16,134,1.35813846651225
A*(h1),Misplaced Titles,16,950,1.5349976867536748
IDS,N/A,16,12593,1.8040894847638766
A*(h2),Manhattan,25,4736,1.402866898011011
A*(h1),Misplaced Titles,25,41115,1.5295370866756697
IDS,N/A,39,1308010,1.4349480589801422
A*(h2),Manhattan,23,1883,1.3879850761057515
A*(h1),Misplaced Titles,23,17476,1.529163775991373
IDS,N/A,29,252646,1.5356545538593145
A*(h2),Manhattan,15,54,1.3046466916751482
A*(h1),Misplaced Titles,15,502,1.5137247590764966
IDS,N/A,17,14424,1.7565159623778166
A*(h2),Manhattan,21,1207,1.4019998437929853
A*(h1),Misplaced Titles,21,8699,1.5402590798990994
IDS,N/A,27,155746,1.557082906525423
A*(h2),Manhattan,24,1237,1.3453916794985201
A*(h1),Misplaced Titles,24,20101,1.5111262017914495
IDS,N/A,24,86379,1.605771234709236
A*(h2),Manhattan,28,11804,1.3977503649212997
A*(h1),Misplaced Titles,26,43798,1.5084032945097754
IDS,N/A,30,285116,1.519966628677159
A*(h2),Manhattan,28,2660,1.3253091650704687
A*(h1),Misplaced Titles,28,89225,1.5024605974754195
IDS,N/A,36,734168,1.4552538687925742
A*(h2),Manhattan,23,1093,1.3555449396467592
A*(h1),Misplaced Titles,23,16344,1.5247178815475286
